day, date, avg, avgh, avgl, hi, hih, hil, lo, loh, lol, precip
109, 2010-04-20, 56.9, 61.4, 52.4, 64.4, 71.6, 57.2, 49.5, 53, 46, 18.8
110, 2010-04-21, 57, 61.5, 52.5, 64.5, 71.7, 57.3, 49.6, 53.1, 46.1, 18.6
111, 2010-04-22, 57.1, 61.6, 52.6, 64.5, 71.7, 57.3, 49.6, 53.1, 46.1, 18.4
112, 2010-04-23, 57.1, 61.5, 52.7, 64.6, 71.8, 57.4, 49.7, 53.2, 46.2, 18.2
113, 2010-04-24, 57.2, 61.6, 52.8, 64.7, 71.8, 57.6, 49.7, 53.1, 46.3, 17.9
114, 2010-04-25, 57.3, 61.7, 52.9, 64.8, 71.9, 57.7, 49.8, 53.2, 46.4, 17.7
115, 2010-04-26, 57.4, 61.8, 53, 64.8, 71.9, 57.7, 49.9, 53.3, 46.5, 17.4
116, 2010-04-27, 57.4, 61.8, 53, 64.9, 72.1, 57.7, 49.9, 53.3, 46.5, 17.2
117, 2010-04-28, 57.5, 61.9, 53.1, 65, 72.2, 57.8, 50, 53.4, 46.6, 17
118, 2010-04-29, 57.6, 62.1, 53.1, 65.1, 72.3, 57.9, 50.1, 53.5, 46.7, 16.8
119, 2010-04-30, 57.6, 62.1, 53.1, 65.1, 72.3, 57.9, 50.2, 53.6, 46.8, 16.6
120, 2010-05-01, 57.7, 62.2, 53.2, 65.2, 72.4, 58, 50.2, 53.6, 46.8, 16.4
121, 2010-05-02, 57.8, 62.3, 53.3, 65.2, 72.4, 58, 50.3, 53.7, 46.9, 16.2
122, 2010-05-03, 57.8, 62.3, 53.3, 65.3, 72.5, 58.1, 50.4, 53.9, 46.9, 16
123, 2010-05-04, 57.9, 62.4, 53.4, 65.4, 72.6, 58.2, 50.5, 54, 47, 15.8
124, 2010-05-05, 58, 62.5, 53.5, 65.4, 72.6, 58.2, 50.6, 54.1, 47.1, 15.5
125, 2010-05-06, 58.1, 62.6, 53.6, 65.5, 72.7, 58.3, 50.7, 54.2, 47.2, 15.3
126, 2010-05-07, 58.1, 62.6, 53.6, 65.5, 72.7, 58.3, 50.7, 54.2, 47.2, 15.1
127, 2010-05-08, 58.2, 62.7, 53.7, 65.6, 72.8, 58.4, 50.8, 54.3, 47.3, 14.8
128, 2010-05-09, 58.3, 62.8, 53.8, 65.7, 72.9, 58.5, 50.9, 54.4, 47.4, 14.6
129, 2010-05-10, 58.4, 62.9, 53.9, 65.7, 72.9, 58.5, 51, 54.5, 47.5, 14.4
130, 2010-05-11, 58.4, 62.9, 53.9, 65.8, 73, 58.6, 51.1, 54.6, 47.6, 14.1
131, 2010-05-12, 58.5, 63, 54, 65.8, 73, 58.6, 51.2, 54.7, 47.7, 13.9
132, 2010-05-13, 58.6, 63.1, 54.1, 65.9, 73.1, 58.7, 51.3, 54.8, 47.8, 13.7
133, 2010-05-14, 58.7, 63.2, 54.2, 66, 73.2, 58.8, 51.4, 54.9, 47.9, 13.4
134, 2010-05-15, 58.7, 63.2, 54.2, 66, 73.1, 58.9, 51.5, 55, 48, 13.2
135, 2010-05-16, 58.8, 63.2, 54.4, 66.1, 73.2, 59, 51.5, 55, 48, 12.9
136, 2010-05-17, 58.9, 63.3, 54.5, 66.2, 73.3, 59.1, 51.6, 55.1, 48.1, 12.7
137, 2010-05-18, 59, 63.4, 54.6, 66.3, 73.4, 59.2, 51.7, 55.2, 48.2, 12.5
138, 2010-05-19, 59.1, 63.5, 54.7, 66.3, 73.4, 59.2, 51.8, 55.3, 48.3, 12.3
139, 2010-05-20, 59.1, 63.4, 54.8, 66.4, 73.4, 59.4, 51.9, 55.3, 48.5, 12
140, 2010-05-21, 59.2, 63.5, 54.9, 66.5, 73.5, 59.5, 52, 55.4, 48.6, 11.8
141, 2010-05-22, 59.3, 63.6, 55, 66.6, 73.6, 59.6, 52, 55.4, 48.6, 11.6
142, 2010-05-23, 59.4, 63.7, 55.1, 66.7, 73.7, 59.7, 52.1, 55.5, 48.7, 11.4
143, 2010-05-24, 59.5, 63.7, 55.3, 66.8, 73.8, 59.8, 52.2, 55.6, 48.8, 11.2
144, 2010-05-25, 59.6, 63.8, 55.4, 66.9, 73.9, 59.9, 52.3, 55.7, 48.9, 11
145, 2010-05-26, 59.6, 63.8, 55.4, 67, 73.9, 60.1, 52.3, 55.6, 49, 10.7
146, 2010-05-27, 59.7, 63.8, 55.6, 67.1, 74, 60.2, 52.4, 55.7, 49.1, 10.5
147, 2010-05-28, 59.8, 63.9, 55.7, 67.2, 74.1, 60.3, 52.5, 55.8, 49.2, 10.2
148, 2010-05-29, 59.9, 64, 55.8, 67.3, 74.2, 60.4, 52.5, 55.8, 49.2, 9.9
149, 2010-05-30, 60, 64.1, 55.9, 67.4, 74.3, 60.5, 52.6, 55.9, 49.3, 9.7
150, 2010-05-31, 60.1, 64.2, 56, 67.5, 74.4, 60.6, 52.6, 55.9, 49.3, 9.4
151, 2010-06-01, 60.2, 64.3, 56.1, 67.6, 74.5, 60.7, 52.7, 55.9, 49.5, 9.2
152, 2010-06-02, 60.2, 64.3, 56.1, 67.8, 74.8, 60.8, 52.7, 55.9, 49.5, 8.9
153, 2010-06-03, 60.3, 64.4, 56.2, 67.9, 74.9, 60.9, 52.8, 56, 49.6, 8.7
154, 2010-06-04, 60.4, 64.5, 56.3, 68, 75, 61, 52.8, 56, 49.6, 8.5
155, 2010-06-05, 60.5, 64.6, 56.4, 68.1, 75.2, 61, 52.9, 56.1, 49.7, 8.2
156, 2010-06-06, 60.6, 64.7, 56.5, 68.3, 75.4, 61.2, 52.9, 56.1, 49.7, 8
157, 2010-06-07, 60.7, 64.8, 56.6, 68.4, 75.6, 61.2, 53, 56.2, 49.8, 7.7
158, 2010-06-08, 60.8, 64.9, 56.7, 68.5, 75.7, 61.3, 53, 56.2, 49.8, 7.5
159, 2010-06-09, 60.8, 65, 56.6, 68.6, 75.9, 61.3, 53, 56.2, 49.8, 7.2
160, 2010-06-10, 60.9, 65.1, 56.7, 68.8, 76.1, 61.5, 53.1, 56.3, 49.9, 6.9
161, 2010-06-11, 61, 65.2, 56.8, 68.9, 76.3, 61.5, 53.1, 56.2, 50, 6.6
162, 2010-06-12, 61.1, 65.3, 56.9, 69, 76.4, 61.6, 53.2, 56.3, 50.1, 6.4
163, 2010-06-13, 61.2, 65.4, 57, 69.1, 76.6, 61.6, 53.2, 56.3, 50.1, 6.1
164, 2010-06-14, 61.2, 65.5, 56.9, 69.2, 76.8, 61.6, 53.2, 56.3, 50.1, 5.9
165, 2010-06-15, 61.3, 65.6, 57, 69.4, 77, 61.8, 53.3, 56.4, 50.2, 5.7
166, 2010-06-16, 61.4, 65.7, 57.1, 69.5, 77.2, 61.8, 53.3, 56.4, 50.2, 5.4
167, 2010-06-17, 61.5, 65.8, 57.2, 69.6, 77.3, 61.9, 53.3, 56.4, 50.2, 5.2
168, 2010-06-18, 61.5, 65.8, 57.2, 69.7, 77.5, 61.9, 53.4, 56.5, 50.3, 4.9
169, 2010-06-19, 61.6, 65.9, 57.3, 69.8, 77.6, 62, 53.4, 56.5, 50.3, 4.7
170, 2010-06-20, 61.7, 66, 57.4, 69.9, 77.7, 62.1, 53.5, 56.6, 50.4, 4.5
171, 2010-06-21, 61.7, 66.1, 57.3, 70, 77.8, 62.2, 53.5, 56.6, 50.4, 4.3
172, 2010-06-22, 61.8, 66.2, 57.4, 70.1, 77.9, 62.3, 53.6, 56.7, 50.5, 4.2
173, 2010-06-23, 61.9, 66.3, 57.5, 70.1, 77.9, 62.3, 53.6, 56.7, 50.5, 4
174, 2010-06-24, 61.9, 66.3, 57.5, 70.2, 78.1, 62.3, 53.6, 56.7, 50.5, 3.8
175, 2010-06-25, 62, 66.4, 57.6, 70.3, 78.2, 62.4, 53.7, 56.8, 50.6, 3.7
176, 2010-06-26, 62, 66.4, 57.6, 70.4, 78.3, 62.5, 53.7, 56.8, 50.6, 3.5
177, 2010-06-27, 62.1, 66.5, 57.7, 70.4, 78.2, 62.6, 53.8, 56.9, 50.7, 3.4
178, 2010-06-28, 62.2, 66.6, 57.8, 70.5, 78.3, 62.7, 53.8, 56.8, 50.8, 3.2
179, 2010-06-29, 62.2, 66.6, 57.8, 70.5, 78.3, 62.7, 53.9, 56.9, 50.9, 3.1
180, 2010-06-30, 62.3, 66.7, 57.9, 70.6, 78.4, 62.8, 53.9, 56.9, 50.9, 2.9
181, 2010-07-01, 62.3, 66.7, 57.9, 70.6, 78.3, 62.9, 54, 57, 51, 2.8
182, 2010-07-02, 62.4, 66.7, 58.1, 70.7, 78.4, 63, 54.1, 57.1, 51.1, 2.6
183, 2010-07-03, 62.4, 66.7, 58.1, 70.7, 78.4, 63, 54.1, 57.1, 51.1, 2.4
184, 2010-07-04, 62.4, 66.7, 58.1, 70.7, 78.3, 63.1, 54.2, 57.2, 51.2, 2.3
185, 2010-07-05, 62.5, 66.8, 58.2, 70.7, 78.3, 63.1, 54.2, 57.2, 51.2, 2.2
186, 2010-07-06, 62.5, 66.8, 58.2, 70.8, 78.3, 63.3, 54.3, 57.3, 51.3, 2.1
187, 2010-07-07, 62.6, 66.8, 58.4, 70.8, 78.3, 63.3, 54.3, 57.2, 51.4, 2
188, 2010-07-08, 62.6, 66.8, 58.4, 70.8, 78.2, 63.4, 54.4, 57.3, 51.5, 2
189, 2010-07-09, 62.6, 66.8, 58.4, 70.8, 78.2, 63.4, 54.5, 57.4, 51.6, 1.9
190, 2010-07-10, 62.7, 66.9, 58.5, 70.8, 78.1, 63.5, 54.5, 57.4, 51.6, 1.9
191, 2010-07-11, 62.7, 66.8, 58.6, 70.8, 78.1, 63.5, 54.6, 57.5, 51.7, 1.9
192, 2010-07-12, 62.7, 66.8, 58.6, 70.8, 78, 63.6, 54.6, 57.5, 51.7, 1.8
193, 2010-07-13, 62.8, 66.9, 58.7, 70.8, 78, 63.6, 54.7, 57.6, 51.8, 1.8
194, 2010-07-14, 62.8, 66.9, 58.7, 70.8, 77.9, 63.7, 54.7, 57.5, 51.9, 1.8
195, 2010-07-15, 62.8, 66.9, 58.7, 70.8, 77.9, 63.7, 54.8, 57.6, 52, 1.7
196, 2010-07-16, 62.8, 66.9, 58.7, 70.8, 77.9, 63.7, 54.9, 57.7, 52.1, 1.7
197, 2010-07-17, 62.9, 67, 58.8, 70.8, 77.9, 63.7, 54.9, 57.7, 52.1, 1.8
198, 2010-07-18, 62.9, 66.9, 58.9, 70.8, 77.8, 63.8, 55, 57.8, 52.2, 1.8
199, 2010-07-19, 62.9, 66.9, 58.9, 70.8, 77.8, 63.8, 55, 57.8, 52.2, 1.8
200, 2010-07-20, 62.9, 66.9, 58.9, 70.8, 77.8, 63.8, 55.1, 57.9, 52.3, 1.8
201, 2010-07-21, 63, 67, 59, 70.8, 77.9, 63.7, 55.1, 57.9, 52.3, 1.8
202, 2010-07-22, 63, 67.1, 58.9, 70.8, 77.9, 63.7, 55.1, 57.9, 52.3, 1.9
203, 2010-07-23, 63, 67.1, 58.9, 70.8, 77.9, 63.7, 55.2, 58, 52.4, 1.9
204, 2010-07-24, 63, 67.1, 58.9, 70.8, 77.9, 63.7, 55.2, 57.9, 52.5, 1.9
205, 2010-07-25, 63, 67.1, 58.9, 70.8, 77.9, 63.7, 55.3, 58, 52.6, 2
206, 2010-07-26, 63.1, 67.2, 59, 70.8, 77.9, 63.7, 55.3, 58, 52.6, 2.1
207, 2010-07-27, 63.1, 67.2, 59, 70.8, 77.9, 63.7, 55.3, 58, 52.6, 2.1
208, 2010-07-28, 63.1, 67.1, 59.1, 70.9, 78, 63.8, 55.3, 58, 52.6, 2.2
209, 2010-07-29, 63.1, 67.1, 59.1, 70.9, 78, 63.8, 55.4, 58.1, 52.7, 2.2
210, 2010-07-30, 63.1, 67.1, 59.1, 70.9, 78, 63.8, 55.4, 58.1, 52.7, 2.3
211, 2010-07-31, 63.2, 67.2, 59.2, 70.9, 78, 63.8, 55.4, 58.1, 52.7, 2.4
212, 2010-08-01, 63.2, 67.2, 59.2, 71, 78.1, 63.9, 55.4, 58.1, 52.7, 2.5
213, 2010-08-02, 63.2, 67.2, 59.2, 71, 78.1, 63.9, 55.4, 58.1, 52.7, 2.5
214, 2010-08-03, 63.2, 67.2, 59.2, 71, 78, 64, 55.5, 58.2, 52.8, 2.6
215, 2010-08-04, 63.3, 67.3, 59.3, 71.1, 78.1, 64.1, 55.5, 58.2, 52.8, 2.7
216, 2010-08-05, 63.3, 67.3, 59.3, 71.1, 78.1, 64.1, 55.5, 58.3, 52.7, 2.8
217, 2010-08-06, 63.3, 67.3, 59.3, 71.1, 78.1, 64.1, 55.5, 58.3, 52.7, 2.8
218, 2010-08-07, 63.3, 67.3, 59.3, 71.2, 78.2, 64.2, 55.5, 58.3, 52.7, 2.9
219, 2010-08-08, 63.4, 67.4, 59.4, 71.2, 78.1, 64.3, 55.5, 58.3, 52.7, 2.9
220, 2010-08-09, 63.4, 67.4, 59.4, 71.3, 78.2, 64.4, 55.5, 58.4, 52.6, 3
221, 2010-08-10, 63.4, 67.4, 59.4, 71.3, 78.2, 64.4, 55.5, 58.4, 52.6, 3
