day, date, avg, avgh, avgl, hi, hih, hil, lo, loh, lol, precip
126, 2010-05-07, 58.6, 63.2, 54, 68.8, 76, 61.6, 48.4, 52.3, 44.5, 14.5
127, 2010-05-08, 58.7, 63.3, 54.1, 68.9, 76.1, 61.7, 48.6, 52.4, 44.8, 14.1
128, 2010-05-09, 58.8, 63.4, 54.2, 69, 76.2, 61.8, 48.7, 52.5, 44.9, 13.6
129, 2010-05-10, 58.9, 63.4, 54.4, 69.1, 76.3, 61.9, 48.8, 52.6, 45, 13.2
130, 2010-05-11, 59, 63.5, 54.5, 69.1, 76.2, 62, 48.9, 52.6, 45.2, 12.8
131, 2010-05-12, 59.1, 63.6, 54.6, 69.2, 76.3, 62.1, 49, 52.7, 45.3, 12.4
132, 2010-05-13, 59.2, 63.7, 54.7, 69.3, 76.4, 62.2, 49.1, 52.8, 45.4, 12.1
133, 2010-05-14, 59.3, 63.7, 54.9, 69.4, 76.5, 62.3, 49.2, 52.8, 45.6, 11.7
134, 2010-05-15, 59.4, 63.8, 55, 69.5, 76.6, 62.4, 49.3, 52.9, 45.7, 11.4
135, 2010-05-16, 59.5, 63.9, 55.1, 69.6, 76.7, 62.5, 49.5, 53.1, 45.9, 11
136, 2010-05-17, 59.6, 64, 55.2, 69.7, 76.8, 62.6, 49.6, 53.1, 46.1, 10.7
137, 2010-05-18, 59.7, 64.1, 55.3, 69.8, 76.9, 62.7, 49.7, 53.2, 46.2, 10.3
138, 2010-05-19, 59.8, 64.1, 55.5, 69.9, 77, 62.8, 49.8, 53.3, 46.3, 10
139, 2010-05-20, 59.9, 64.2, 55.6, 70, 77.1, 62.9, 49.9, 53.3, 46.5, 9.7
140, 2010-05-21, 60.1, 64.4, 55.8, 70.1, 77.2, 63, 50, 53.4, 46.6, 9.4
141, 2010-05-22, 60.2, 64.5, 55.9, 70.2, 77.3, 63.1, 50.1, 53.5, 46.7, 9.1
142, 2010-05-23, 60.3, 64.6, 56, 70.4, 77.5, 63.3, 50.2, 53.6, 46.8, 8.8
143, 2010-05-24, 60.4, 64.7, 56.1, 70.5, 77.6, 63.4, 50.3, 53.7, 46.9, 8.5
144, 2010-05-25, 60.5, 64.8, 56.2, 70.6, 77.8, 63.4, 50.3, 53.6, 47, 8.2
145, 2010-05-26, 60.6, 64.9, 56.3, 70.7, 77.9, 63.5, 50.4, 53.7, 47.1, 8
146, 2010-05-27, 60.7, 65, 56.4, 70.9, 78.1, 63.7, 50.5, 53.8, 47.2, 7.7
147, 2010-05-28, 60.8, 65.1, 56.5, 71, 78.2, 63.8, 50.6, 53.9, 47.3, 7.4
148, 2010-05-29, 60.9, 65.2, 56.6, 71.1, 78.3, 63.9, 50.7, 54, 47.4, 7.1
149, 2010-05-30, 61, 65.4, 56.6, 71.3, 78.5, 64.1, 50.8, 54.1, 47.5, 6.8
150, 2010-05-31, 61.1, 65.5, 56.7, 71.4, 78.7, 64.1, 50.8, 54.1, 47.5, 6.6
151, 2010-06-01, 61.2, 65.6, 56.8, 71.5, 78.8, 64.2, 50.9, 54.2, 47.6, 6.3
152, 2010-06-02, 61.3, 65.7, 56.9, 71.7, 79, 64.4, 51, 54.3, 47.7, 6.1
153, 2010-06-03, 61.4, 65.8, 57, 71.8, 79.2, 64.4, 51.1, 54.4, 47.8, 5.9
154, 2010-06-04, 61.5, 65.9, 57.1, 71.9, 79.3, 64.5, 51.1, 54.4, 47.8, 5.7
155, 2010-06-05, 61.6, 66.1, 57.1, 72.1, 79.5, 64.7, 51.2, 54.5, 47.9, 5.6
156, 2010-06-06, 61.7, 66.2, 57.2, 72.2, 79.7, 64.7, 51.3, 54.6, 48, 5.4
157, 2010-06-07, 61.8, 66.3, 57.3, 72.4, 79.9, 64.9, 51.3, 54.6, 48, 5.2
158, 2010-06-08, 61.9, 66.4, 57.4, 72.5, 80, 65, 51.4, 54.7, 48.1, 5
159, 2010-06-09, 62, 66.5, 57.5, 72.6, 80.1, 65.1, 51.4, 54.7, 48.1, 4.8
160, 2010-06-10, 62.1, 66.6, 57.6, 72.7, 80.2, 65.2, 51.5, 54.8, 48.2, 4.6
161, 2010-06-11, 62.2, 66.7, 57.7, 72.9, 80.5, 65.3, 51.5, 54.8, 48.2, 4.4
162, 2010-06-12, 62.3, 66.8, 57.8, 73, 80.6, 65.4, 51.6, 54.9, 48.3, 4.2
163, 2010-06-13, 62.4, 66.9, 57.9, 73.1, 80.7, 65.5, 51.6, 54.9, 48.3, 4
164, 2010-06-14, 62.5, 67, 58, 73.2, 80.8, 65.6, 51.7, 55, 48.4, 3.9
165, 2010-06-15, 62.5, 67, 58, 73.3, 80.9, 65.7, 51.7, 55, 48.4, 3.7
